address,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,housing_type,other_srq,land_area,latitude,longitude,post_code,region
Norumsgärde 173,Göteborgs kommun,108.0,5.0,,4450000.0,2022-05-05,11.0,41204.0,Radhus,42.0,0,57.7592003,11.9209421, 417 45,Tuve
Brunnehagen 49,Göteborgs kommun,80.0,4.0,4693.0,2580000.0,2022-05-06,9.0,32250.0,Lägenhet,,0,57.7488153,11.924939, 417 47,Tuve
Sånggången 130,Göteborgs kommun,,,,800000.0,2022-05-04,-3.0,,Fritidshus,0.0,0,57.8224003,11.8960369, 423 70,Säve
Kvartettgången 25,Göteborgs kommun,,,,550000.0,2022-03-25,-19.0,,Fritidshus,0.0,0,57.8223061,11.8984503, 423 70,Säve
Brunstorps hage 42,Göteborgs kommun,94.0,5.0,,5300000.0,2022-03-24,,56383.0,Radhus,22.0,0,57.8044126,11.9054793, 423 70,Säve
Kringlekullen 21E,Göteborgs kommun,,,,1975000.0,2022-03-16,0.0,,Tomt,0.0,0,57.8205962,11.9032086, 423 70,Säve
Brunstorps gärde 27,Göteborgs kommun,119.0,4.0,,4250000.0,2022-02-22,2.0,35714.0,Radhus,0.0,0,57.8038253,11.908536, 423 70,Säve
Egnahemsvägen 20D,Göteborgs kommun,34.1,1.0,1590.0,2900000.0,2022-05-04,17.0,85044.0,Lägenhet,,0,57.6879808,11.970844, 413 22,Guldheden
Egnahemsvägen 22C,Göteborgs kommun,37.0,1.0,2405.0,2650000.0,2022-04-21,7.0,71622.0,Lägenhet,,0,57.6879808,11.970844, 413 22,Guldheden
Egnahemsvägen 16A,Göteborgs kommun,47.0,2.0,2630.0,3350000.0,2022-04-20,14.0,71277.0,Lägenhet,,0,57.6879808,11.970844, 413 22,Guldheden
Egnahemsvägen 24B,Göteborgs kommun,36.0,5.0,4786.0,6350000.0,2022-03-21,19.0,83553.0,Lägenhet,,0,57.6879808,11.970844, 413 22,Guldheden
Doktor Hjorts gata 4C,Göteborgs kommun,54.5,2.0,3454.0,3150000.0,2022-05-03,3.0,57798.0,Lägenhet,,0,57.6824941,11.9733114, 413 23,Guldheden
Dalheimersgatan 5A,Göteborgs kommun,72.0,3.0,5440.0,4900000.0,2022-04-26,21.0,68056.0,Lägenhet,,0,57.6901099,11.9647007, 413 20,Guldheden
Dalheimersgatan 6B,Göteborgs kommun,46.0,1.5,3488.0,3350000.0,2022-03-07,14.0,72826.0,Lägenhet,,0,57.6901099,11.9647007, 413 20,Guldheden
Vildapelsgatan 3A,Göteborgs kommun,76.0,3.0,4884.0,5040000.0,2022-04-22,13.0,66316.0,Lägenhet,,0,57.6886724,11.9647269, 413 20,Guldheden
Raketgatan 10,Göteborgs kommun,59.0,2.0,4530.0,3400000.0,2022-04-21,8.0,57627.0,Lägenhet,,0,57.6911757,11.9647982, 413 20,Guldheden
Raketgatan 10,Göteborgs kommun,78.0,4.0,5828.0,5690000.0,2022-04-01,15.0,72949.0,Lägenhet,,0,57.6911757,11.9647982, 413 20,Guldheden
Doktor Hjorts gata 1B,Göteborgs kommun,64.5,3.0,3926.0,3650000.0,2022-04-21,2.0,56589.0,Lägenhet,,0,57.6834224,11.9737294, 413 23,Guldheden
Doktor Hjorts gata 1B,Göteborgs kommun,64.5,3.0,3926.0,4260000.0,2022-03-10,14.0,66047.0,Lägenhet,,0,57.6834224,11.9737294, 413 23,Guldheden
Källsprångsgatan 5,Göteborgs kommun,60.0,2.0,3325.0,4250000.0,2022-04-20,0.0,70833.0,Lägenhet,,0,57.6883357,11.9624259, 413 20,Guldheden
Raketgatan 3,Göteborgs kommun,62.0,3.0,4746.0,4050000.0,2022-04-13,19.0,65323.0,Lägenhet,,0,57.6902785,11.9691059, 413 20,Guldheden
Doktor Bex gata 13A,Göteborgs kommun,61.0,3.0,3791.0,4100000.0,2022-04-13,,67213.0,Lägenhet,,0,57.6825514,11.974474, 413 23,Guldheden
Doktor Bex gata 3C,Göteborgs kommun,61.0,3.0,3791.0,4200000.0,2022-02-17,24.0,68852.0,Lägenhet,,0,57.6825514,11.974474, 413 23,Guldheden
Lövskogsgatan 2C,Göteborgs kommun,36.0,1.0,1709.0,2750000.0,2022-04-09,11.0,76389.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Lövskogsgatan 13A,Göteborgs kommun,48.5,2.0,2618.0,3600000.0,2022-04-02,14.0,74227.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Lövskogsgatan 11C,Göteborgs kommun,34.5,1.0,2427.0,2925000.0,2022-03-15,15.0,84783.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Lövskogsgatan 11B,Göteborgs kommun,50.0,2.0,3410.0,3700000.0,2022-02-21,20.0,74000.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Lövskogsgatan 11C,Göteborgs kommun,34.5,1.0,2324.0,2750000.0,2022-02-21,10.0,79710.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Lövskogsgatan 6B,Göteborgs kommun,37.5,1.0,2130.0,2950000.0,2022-02-08,23.0,78667.0,Lägenhet,,0,57.6893247,11.9630988, 413 20,Guldheden
Doktor Hjorts gata 10A,Göteborgs kommun,61.0,3.0,3791.0,4150000.0,2022-04-06,11.0,68033.0,Lägenhet,,0,57.6831434,11.9735255, 413 23,Guldheden
Doktor Forselius gata 14,Göteborgs kommun,120.0,6.0,7577.0,6100000.0,2022-04-06,4.0,50833.0,Lägenhet,,0,57.6803577,11.980598, 413 26,Guldheden
Doktor Lindhs gata 6,Göteborgs kommun,38.1,1.0,1917.0,2850000.0,2022-04-04,14.0,74803.0,Lägenhet,,0,57.6813852,11.9665178, 413 25,Guldheden
Doktor Lindhs Gata 6,Göteborgs kommun,38.1,1.5,2074.0,3225000.0,2022-03-10,22.0,84646.0,Lägenhet,,0,57.6813852,11.9665178, 413 25,Guldheden
Doktor Forselius gata 16,Göteborgs kommun,120.0,6.0,7510.0,6075000.0,2022-03-30,,50625.0,Lägenhet,,0,57.6805375,11.9806804, 413 26,Guldheden
Doktor Forselius gata 16,Göteborgs kommun,81.5,4.0,5091.0,4350000.0,2022-03-17,10.0,53374.0,Lägenhet,,0,57.6805375,11.9806804, 413 26,Guldheden
Doktor Forselius gata 16,Göteborgs kommun,29.8,1.0,1884.0,2200000.0,2022-03-13,13.0,73826.0,Lägenhet,,0,57.6805375,11.9806804, 413 26,Guldheden
Doktor Allards gata 10,Göteborgs kommun,46.5,2.0,2739.0,3050000.0,2022-03-25,5.0,65591.0,Lägenhet,,0,57.683089249999995,11.978665849058462, 412 88,Guldheden
Kolonigatan 3A,Göteborgs kommun,68.0,3.0,3615.0,4200000.0,2022-03-24,18.0,61765.0,Lägenhet,,0,57.6865737,11.9754375, 412 88,Guldheden
Kolonigatan 9E,Göteborgs kommun,38.0,1.0,2208.0,3190000.0,2022-03-18,0.0,83947.0,Lägenhet,,0,57.6865737,11.9754375, 412 88,Guldheden
Doktor Forselius Gata 36,Göteborgs kommun,81.5,4.0,5210.0,4200000.0,2022-03-24,0.0,51534.0,Lägenhet,,0,57.6793311,11.9827846, 413 26,Guldheden
Doktor Forselius gata 10,Göteborgs kommun,120.0,6.0,7510.0,6450000.0,2022-03-22,,53750.0,Lägenhet,,0,57.6810308,11.9800472, 413 26,Guldheden
Doktor Allards gata 14,Göteborgs kommun,46.5,2.0,2739.0,3100000.0,2022-03-16,7.0,66667.0,Lägenhet,,0,57.6848484,11.9724971, 413 23,Guldheden
Doktor Allards gata 14,Göteborgs kommun,47.0,2.0,2912.0,3650000.0,2022-03-04,8.0,77660.0,Lägenhet,,0,57.6848484,11.9724971, 413 23,Guldheden
Doktor Allards Gata 14,Göteborgs kommun,72.5,3.0,3805.0,5700000.0,2022-02-18,18.0,78621.0,Lägenhet,,0,57.6848484,11.9724971, 413 23,Guldheden
Lövskogsgatan 18,Göteborgs kommun,56.5,2.0,3401.0,4200000.0,2022-03-14,28.0,74336.0,Lägenhet,,0,57.6899446,11.9608985, 413 20,Guldheden
Fricksgatan 4B,Göteborgs kommun,62.5,3.0,4065.0,4100000.0,2022-03-04,8.0,65600.0,Lägenhet,,0,57.6873276,11.9646692, 413 21,Guldheden
Daniel Petterssons gata 1B,Göteborgs kommun,68.0,3.0,4844.0,4350000.0,2022-03-02,21.0,63971.0,Lägenhet,,0,57.6906487,11.9662611, 413 20,Guldheden
Ängemarken 11C,Göteborgs kommun,51.0,2.0,3355.0,3760000.0,2022-03-01,18.0,73725.0,Lägenhet,,0,57.6885156,11.9653733, 413 20,Guldheden
Lövskogsgatan 5B,Göteborgs kommun,34.5,1.0,2213.0,2850000.0,2022-02-24,16.0,82609.0,Lägenhet,,0,57.688023,11.9640678, 413 20,Guldheden
Doktor Forselius gata 22,Göteborgs kommun,81.5,4.0,5091.0,4400000.0,2022-02-22,13.0,53988.0,Lägenhet,,0,57.6800664,11.981307, 413 26,Guldheden
Lövskogsgatan 19,Göteborgs kommun,56.5,2.0,3401.0,4200000.0,2022-02-17,27.0,74336.0,Lägenhet,,0,57.690024,11.961882, 413 20,Guldheden
Fyrverkaregatan 5D,Göteborgs kommun,72.5,3.0,4310.0,4640000.0,2022-02-09,17.0,64000.0,Lägenhet,,0,57.6886044,11.9716505, 413 22,Guldheden
Lövskogsgatan 16,Göteborgs kommun,74.5,3.0,4419.0,5000000.0,2022-02-03,0.0,67114.0,Lägenhet,,0,57.6895046,11.9614967, 413 20,Guldheden
Raketgatan 13,Göteborgs kommun,62.0,2.5,4935.0,4600000.0,2022-02-03,16.0,74194.0,Lägenhet,,0,57.6916427,11.9644869, 413 20,Guldheden
Källsprångsgatan 2,Göteborgs kommun,57.5,2.0,3212.0,3800000.0,2022-05-06,9.0,66087.0,Lägenhet,,0,57.6887537,11.9632155, 413 20,Guldheden
Vallhamnsgatan 46,Göteborgs kommun,120.0,4.0,,5900000.0,2022-05-04,0.0,49167.0,Radhus,10.0,0,57.6266918,11.9022537, 421 66,Näset
Tjuvdalsliden 4,Göteborgs kommun,,,,11600000.0,2022-04-23,1.0,,Tomt,0.0,0,57.6218224,11.8837068, 421 66,Näset
Spektrumsgatan 7,Göteborgs kommun,158.0,6.0,,6000000.0,2022-04-12,3.0,37975.0,Radhus,0.0,0,57.633231699999996,11.897801900000005, 421 63,Näset
Hammarvägen 336,Göteborgs kommun,131.0,5.0,,6770000.0,2022-04-06,4.0,51679.0,Radhus,0.0,0,57.628158,11.8890652, 421 66,Näset
Purpurgatan 17,Göteborgs kommun,133.0,5.0,,6600000.0,2022-04-03,7.0,49624.0,Radhus,1.0,0,57.6285691,11.8961624, 421 66,Näset
Aveskärsgatan 4A,Göteborgs kommun,169.0,6.0,,9325000.0,2022-04-01,10.0,55178.0,Villa,32.0,0,57.63213275,11.887566300000003, 421 63,Näset
Spektrumsgatan 39,Göteborgs kommun,150.0,6.0,,6275000.0,2022-03-31,7.0,41833.0,Villa,0.0,0,57.6326484,11.897175335104269, 421 63,Näset
Vallhamnsgatan 98,Göteborgs kommun,130.0,4.0,,5760000.0,2022-03-29,-1.0,44308.0,Radhus,0.0,0,57.6249161,11.9019596, 421 66,Näset
Östfjällsvägen 5,Göteborgs kommun,196.0,8.0,,12800000.0,2022-03-19,7.0,65306.0,Villa,10.0,0,57.61871185,11.895019450000003, 421 66,Näset
Fogelmarksvägen 37,Göteborgs kommun,136.0,6.0,,14600000.0,2022-03-18,1.0,107353.0,Villa,12.0,0,57.62092575,11.882297050062238, 421 66,Näset
Videlundsgatan 12B,Göteborgs kommun,186.0,7.0,,11700000.0,2022-03-17,0.0,62903.0,Villa,40.0,0,57.627873,11.89373075, 421 66,Näset
Purpurgatan 40,Göteborgs kommun,121.0,5.0,,6010000.0,2022-03-10,6.0,49669.0,Radhus,1.0,0,57.6296301,11.8962293, 421 66,Näset
Hammarvägen 118,Göteborgs kommun,115.0,5.0,,5540000.0,2022-03-09,8.0,48174.0,Radhus,0.0,0,57.6250928,11.8943629, 421 66,Näset
Ole Måns gata 7,Göteborgs kommun,144.0,8.0,,10300000.0,2022-03-03,18.0,71528.0,Villa,85.0,0,57.625730149999995,11.889420900000003, 421 66,Näset
Hammarvägen 114,Göteborgs kommun,115.0,4.0,,5360000.0,2022-03-02,3.0,46609.0,Radhus,10.0,0,57.6251487,11.8941875, 421 66,Näset
Karmosingatan 17,Göteborgs kommun,121.0,4.0,,6200000.0,2022-02-25,11.0,51240.0,Radhus,1.0,0,57.627749,11.8977895, 421 66,Näset
Färgspelsgatan 62,Göteborgs kommun,158.0,6.0,,6850000.0,2022-02-20,-1.0,43354.0,Radhus,0.0,0,57.63375845,11.894456235079442, 421 63,Näset
Färgspelsgatan 7,Göteborgs kommun,158.0,6.0,,7100000.0,2022-02-05,0.0,44937.0,Radhus,0.0,0,57.63417,11.894476935104272, 421 63,Näset
Stabbegatan 36,Göteborgs kommun,62.0,3.0,4376.0,3300000.0,2022-05-04,,53226.0,Lägenhet,,0,57.7175645,12.0469451, 416 80,Björkekärr
Stabbegatan 36,Göteborgs kommun,86.5,5.0,5854.0,4200000.0,2022-04-02,,48555.0,Lägenhet,,0,57.7175645,12.0469451, 416 80,Björkekärr
Kärnvedsgatan 14,Göteborgs kommun,166.0,5.0,,8750000.0,2022-05-03,-3.0,52711.0,Villa,4.0,0,57.713747,12.042679420652174, 416 80,Björkekärr
Träringen 24,Göteborgs kommun,64.0,3.0,4248.0,3250000.0,2022-05-02,,50781.0,Lägenhet,,0,57.7141103,12.0546507, 416 79,Björkekärr
Träringen 24,Göteborgs kommun,64.0,3.0,4246.0,3450000.0,2022-02-28,,53906.0,Lägenhet,,0,57.7141103,12.0546507, 416 79,Björkekärr
Smörslottsgatan 59,Göteborgs kommun,79.2,3.0,5668.0,3995000.0,2022-04-27,0.0,50442.0,Lägenhet,,0,57.7144,12.0559921, 416 79,Björkekärr
Anemongången 114,Göteborgs kommun,,,,2050000.0,2022-04-27,22.0,,Fritidshus,0.0,0,57.6974406,12.0341356, 416 55,Björkekärr
Stabbegatan 12,Göteborgs kommun,65.0,3.0,3663.0,3350000.0,2022-04-18,12.0,51538.0,Lägenhet,,0,57.7167798,12.0482744, 416 80,Björkekärr
Träkilsgatan 44,Göteborgs kommun,77.0,3.0,4424.0,3950000.0,2022-04-14,,51299.0,Lägenhet,,0,57.719164,12.0566699, 416 79,Björkekärr
Smörslätten 30,Göteborgs kommun,90.0,4.0,4020.0,4885000.0,2022-04-13,4.0,54278.0,Lägenhet,,0,57.7201778,12.0561391, 416 79,Björkekärr
Långefjällsgatan 5G,Göteborgs kommun,99.0,5.0,,7000000.0,2022-04-12,13.0,70707.0,Radhus,2.0,0,57.7153969,12.0611584, 416 79,Björkekärr
Stenungsundsgatan 30,Göteborgs kommun,101.0,5.0,,6300000.0,2022-04-12,,62376.0,Radhus,50.0,0,57.715879599999994,12.040130588217615, 416 74,Björkekärr
Smögengatan 15,Göteborgs kommun,87.0,4.0,4396.0,5900000.0,2022-04-12,,67816.0,Lägenhet,,0,57.7187849,12.0455072, 416 80,Björkekärr
Stabbegatan 55,Göteborgs kommun,53.0,2.0,3624.0,2400000.0,2022-04-07,9.0,45283.0,Lägenhet,,0,57.7166724,12.0496221, 416 80,Björkekärr
Träringen 62,Göteborgs kommun,64.0,3.0,4317.0,3500000.0,2022-04-07,17.0,54688.0,Lägenhet,,0,57.7139013,12.0509146, 416 79,Björkekärr
Stabbegatan 83,Göteborgs kommun,53.0,2.0,3624.0,2350000.0,2022-03-29,9.0,44340.0,Lägenhet,,0,57.7180989,12.0476213, 416 80,Björkekärr
Stabbegatan 17,Göteborgs kommun,62.0,3.0,3715.0,2950000.0,2022-03-28,6.0,47581.0,Lägenhet,,0,57.71504,12.0485138, 416 80,Björkekärr
Lådämnesgatan 25,Göteborgs kommun,54.0,2.0,3740.0,2550000.0,2022-03-24,2.0,47222.0,Lägenhet,,0,57.7161002,12.0541979, 416 79,Björkekärr
Träringen 16,Göteborgs kommun,53.0,2.0,3889.0,2700000.0,2022-03-24,,50943.0,Lägenhet,,0,57.7145632,12.0545641, 416 79,Björkekärr
Lådämnesgatan 19,Göteborgs kommun,65.0,3.0,4469.0,3520000.0,2022-03-23,10.0,54154.0,Lägenhet,,0,57.7165309,12.0535912, 416 79,Björkekärr
Smörslottsgatan 20,Göteborgs kommun,50.0,2.0,2652.0,2700000.0,2022-03-18,,54000.0,Lägenhet,,0,57.7197393,12.0593571, 416 79,Björkekärr
Träringen 57,Göteborgs kommun,53.5,2.0,3858.0,2670000.0,2022-03-16,7.0,49907.0,Lägenhet,,0,57.7144601,12.0518903, 416 79,Björkekärr
Lådämnesgatan 7,Göteborgs kommun,54.7,2.0,2459.0,2600000.0,2022-03-11,6.0,47532.0,Lägenhet,,0,57.7163479,12.0523424, 416 79,Björkekärr
Smögengatan 16,Göteborgs kommun,77.0,3.0,4071.0,5200000.0,2022-03-10,,67532.0,Lägenhet,,0,57.71942005,12.046029819615667, 416 80,Björkekärr
Träringen 75,Göteborgs kommun,55.0,2.0,3939.0,2620000.0,2022-03-04,7.0,47636.0,Lägenhet,,0,57.7145553,12.0525288, 416 79,Björkekärr
Träringen 73,Göteborgs kommun,55.0,2.0,3682.0,2650000.0,2022-03-04,,48182.0,Lägenhet,,0,57.7146674,12.0525154, 416 79,Björkekärr
Träringen 59,Göteborgs kommun,59.0,3.0,4168.0,2850000.0,2022-03-01,0.0,48305.0,Lägenhet,,0,57.7145889,12.0518903, 416 79,Björkekärr
Lådämnesgatan 12,Göteborgs kommun,54.0,2.0,3666.0,2700000.0,2022-02-28,8.0,50000.0,Lägenhet,,0,57.7161594,12.0514886, 416 79,Björkekärr
Smörslottsgatan 55,Göteborgs kommun,99.3,4.0,6882.0,5450000.0,2022-02-24,21.0,54884.0,Lägenhet,,0,57.7148333,12.0563702, 416 79,Björkekärr
Geteryggsgatan 13,Göteborgs kommun,167.0,7.0,,10500000.0,2022-02-22,12.0,62874.0,Villa,182.0,0,57.714329449999994,12.064740500000003, 416 79,Björkekärr
Träringen 41,Göteborgs kommun,53.5,2.0,3649.0,2600000.0,2022-02-21,,48598.0,Lägenhet,,0,57.7134475,12.0526615, 416 79,Björkekärr
Stabbegatan 97,Göteborgs kommun,30.0,1.0,2479.0,1950000.0,2022-02-16,,65000.0,Lägenhet,,0,57.7162485,12.047587, 416 80,Björkekärr
Stabbegatan 59,Göteborgs kommun,62.0,3.0,4376.0,3050000.0,2022-02-15,,49194.0,Lägenhet,,0,57.7168185,12.0493635, 416 80,Björkekärr
Smörslottsgatan 57,Göteborgs kommun,79.2,3.0,5448.0,4525000.0,2022-02-15,,57134.0,Lägenhet,,0,57.7144042,12.0563481, 416 79,Björkekärr
Träringen 15,Göteborgs kommun,54.0,2.0,3626.0,2650000.0,2022-02-11,,49074.0,Lägenhet,,0,57.7141894,12.0536468, 416 79,Björkekärr
Träringen 53,Göteborgs kommun,53.5,2.0,3659.0,2625000.0,2022-02-10,5.0,49065.0,Lägenhet,,0,57.7139947,12.0517716, 416 79,Björkekärr
Stabbegatan 87B,Göteborgs kommun,62.0,3.0,3506.0,3600000.0,2022-02-08,20.0,58065.0,Lägenhet,,0,57.7180549,12.0469761, 416 80,Björkekärr
Träkilsgatan 40,Göteborgs kommun,43.0,2.0,2530.0,2500000.0,2022-02-04,6.0,58140.0,Lägenhet,,0,57.718673,12.0558882, 416 79,Björkekärr
Fridhemsgatan 29B,Göteborgs kommun,47.0,2.0,3750.0,2830000.0,2022-05-04,11.0,60213.0,Lägenhet,,0,57.6834906,11.9131071, 414 73,Sanna
Walter Bengtssons Gata 18,Göteborgs kommun,66.5,3.0,3650.0,4550000.0,2022-04-29,1.0,68421.0,Lägenhet,,0,57.6861244,11.9096076, 414 51,Sanna
Walter Bengtssons Gata 37,Göteborgs kommun,88.0,3.0,4448.0,5570000.0,2022-03-08,13.0,63295.0,Lägenhet,,0,57.6861244,11.9096076, 414 51,Sanna
Walter Bengtssons Gata 21,Göteborgs kommun,66.0,2.0,3578.0,3510000.0,2022-02-24,4.0,53182.0,Lägenhet,,0,57.6861244,11.9096076, 414 51,Sanna
Walter Bengtssons Gata 24,Göteborgs kommun,101.5,4.0,5074.0,5500000.0,2022-05-06,0.0,54187.0,Lägenhet,,0,57.6861244,11.9096076, 414 51,Sanna
Asperögatan 8C,Göteborgs kommun,47.0,2.0,3390.0,2800000.0,2022-04-11,12.0,59574.0,Lägenhet,,0,57.6841904,11.912803, 414 73,Sanna
Asperögatan 8A,Göteborgs kommun,47.0,2.0,3270.0,2650000.0,2022-02-25,2.0,56383.0,Lägenhet,,0,57.6840155,11.912879, 414 73,Sanna
Donsögatan 3C,Göteborgs kommun,75.0,3.5,4568.0,3850000.0,2022-02-24,13.0,51333.0,Lägenhet,,0,57.6833241,11.9095979, 414 74,Sanna
Fridhemsgatan 29A,Göteborgs kommun,47.0,2.0,3620.0,2550000.0,2022-02-15,0.0,54255.0,Lägenhet,,0,57.6834031,11.9131452, 414 73,Sanna
Kennedygatan 6A,Göteborgs kommun,68.0,3.0,3750.0,5150000.0,2022-05-06,7.0,75735.0,Lägenhet,,0,57.686153,11.9137326, 414 72,Sanna
Långängen 1B,Göteborgs kommun,70.6,3.0,4101.0,3810000.0,2022-05-03,16.0,53966.0,Lägenhet,,0,57.7218163,11.9480927, 417 22,Kvillebäcken
Långängen 1B,Göteborgs kommun,44.1,2.0,2766.0,2500000.0,2022-04-10,,56689.0,Lägenhet,,0,57.7218163,11.9480927, 417 22,Kvillebäcken
Solventilsgatan 1,Göteborgs kommun,39.0,1.0,2468.0,2237500.0,2022-05-01,-2.0,57372.0,Lägenhet,,0,57.7223859,11.9487387, 417 22,Kvillebäcken
Solventilsgatan 18,Göteborgs kommun,39.0,1.0,2357.0,2300000.0,2022-04-27,11.0,58974.0,Lägenhet,,0,57.7223859,11.9487387, 417 22,Kvillebäcken
Solventilsgatan 3,Göteborgs kommun,65.0,2.0,3437.0,3500000.0,2022-03-09,8.0,53846.0,Lägenhet,,0,57.7223859,11.9487387, 417 22,Kvillebäcken
Solventilsgatan 1,Göteborgs kommun,56.0,2.0,3156.0,3175000.0,2022-02-16,0.0,56696.0,Lägenhet,,0,57.7223859,11.9487387, 417 22,Kvillebäcken
Solventilsgatan 16,Göteborgs kommun,55.0,2.0,3007.0,2950000.0,2022-02-04,5.0,53636.0,Lägenhet,,0,57.7223859,11.9487387, 417 22,Kvillebäcken
Jöns Rundbäcks Plats 3,Göteborgs kommun,48.5,2.0,3375.0,2565000.0,2022-04-30,12.0,52887.0,Lägenhet,,0,57.7231587,11.947322980714915, Västra Götalands län,Kvillebäcken
Penselgatan 10,Göteborgs kommun,61.6,2.0,3865.0,3360000.0,2022-04-29,12.0,54545.0,Lägenhet,,0,57.7236429,11.9492663, 417 22,Kvillebäcken
Penselgatan 10,Göteborgs kommun,55.3,2.0,3465.0,3275000.0,2022-04-20,13.0,59222.0,Lägenhet,,0,57.7236429,11.9492663, 417 22,Kvillebäcken
Penselgatan 6,Göteborgs kommun,80.0,3.0,4811.0,4210000.0,2022-03-31,5.0,52625.0,Lägenhet,,0,57.7236429,11.9492663, 417 22,Kvillebäcken
Penselgatan 10,Göteborgs kommun,94.0,3.0,4899.0,5600000.0,2022-02-09,,59574.0,Lägenhet,,0,57.7236429,11.9492663, 417 22,Kvillebäcken
Borstbindaregatan 1,Göteborgs kommun,57.0,2.0,3457.0,3125000.0,2022-04-26,4.0,54825.0,Lägenhet,,0,57.72124115,11.948579794393307, 417 22,Kvillebäcken
Borstbindaregatan 1,Göteborgs kommun,58.5,2.0,3532.0,3070000.0,2022-04-21,6.0,52479.0,Lägenhet,,0,57.72124115,11.948579794393307, 417 22,Kvillebäcken
Långängen 41A,Göteborgs kommun,54.0,2.0,2353.0,2250000.0,2022-04-22,,41667.0,Lägenhet,,0,57.7222359,11.9351814, 417 17,Kvillebäcken
Rundbäcksgatan 1,Göteborgs kommun,38.5,1.5,2363.0,2150000.0,2022-04-22,5.0,55844.0,Lägenhet,,0,57.7230649,11.9489558, 417 24,Kvillebäcken
Rundbäcksgatan 6,Göteborgs kommun,63.0,3.0,3843.0,3220000.0,2022-04-21,-2.0,51111.0,Lägenhet,,0,57.7231009,11.9451481, 417 24,Kvillebäcken
Borstbindaregatan 3,Göteborgs kommun,49.0,2.0,3061.0,2650000.0,2022-04-20,0.0,54082.0,Lägenhet,,0,57.721374600000004,11.948002979333658, 417 22,Kvillebäcken
Borstbindaregatan 3,Göteborgs kommun,64.5,2.0,3829.0,3315000.0,2022-03-24,4.0,51395.0,Lägenhet,,0,57.721374600000004,11.948002979333658, 417 22,Kvillebäcken
Borstbindaregatan 3,Göteborgs kommun,58.5,2.0,3532.0,2550000.0,2022-03-13,11.0,43590.0,Lägenhet,,0,57.721374600000004,11.948002979333658, 417 22,Kvillebäcken
Gamla Björlandavägen 146,Göteborgs kommun,76.0,5.0,,4650000.0,2022-04-19,6.0,61184.0,Radhus,36.0,0,57.725418,11.9371614, 417 21,Kvillebäcken
Gamla björlandavägen 164,Göteborgs kommun,72.0,5.0,,4020000.0,2022-02-04,1.0,55833.0,Radhus,36.0,0,57.725418,11.9371614, 417 21,Kvillebäcken
Gamla Tuvevägen 16,Göteborgs kommun,76.0,3.0,4150.0,3750000.0,2022-04-19,4.0,49342.0,Lägenhet,,0,57.7232406,11.9469214, 417 24,Kvillebäcken
Herkulesgatan 18B,Göteborgs kommun,75.0,3.0,4857.0,2550000.0,2022-04-18,4.0,34000.0,Lägenhet,,0,57.7197966,11.9536371, 417 08,Kvillebäcken
Herkulesgatan 18A,Göteborgs kommun,40.0,1.0,2932.0,1850000.0,2022-03-28,0.0,46250.0,Lägenhet,,0,57.7197966,11.9536371, 417 08,Kvillebäcken
Sunnanvindsgatan 2A,Göteborgs kommun,58.7,2.5,4050.0,2350000.0,2022-04-14,12.0,40034.0,Lägenhet,,0,57.722151,11.9293984, 417 12,Kvillebäcken
Sunnanvindsgatan 8A,Göteborgs kommun,41.5,2.0,3011.0,1800000.0,2022-04-13,-5.0,43373.0,Lägenhet,,0,57.722151,11.9293984, 417 12,Kvillebäcken
Guldpokalsgatan 4C,Göteborgs kommun,49.0,2.0,3516.0,2300000.0,2022-04-13,,46939.0,Lägenhet,,0,57.7208207,11.9313504, 417 16,Kvillebäcken
Fryxellsgatan 18A,Göteborgs kommun,36.0,1.0,2720.0,1625000.0,2022-04-12,-2.0,45139.0,Lägenhet,,0,57.7262832,11.94238, 417 20,Kvillebäcken
Guldpokalsgatan 8D,Göteborgs kommun,49.0,2.0,3516.0,2150000.0,2022-04-08,5.0,43878.0,Lägenhet,,0,57.7204092,11.929845, 417 16,Kvillebäcken
Vårlöksgatan 5G,Göteborgs kommun,52.0,2.0,3513.0,2400000.0,2022-04-08,,46154.0,Lägenhet,,0,57.722574,11.9410115, 417 39,Kvillebäcken
Harald Hjärnesgatan 13F,Göteborgs kommun,51.0,2.0,4003.0,2050000.0,2022-04-08,3.0,40196.0,Lägenhet,,0,57.7261946,11.9447823, 417 20,Kvillebäcken
Östanvindsgatan 3B,Göteborgs kommun,42.0,2.0,2714.0,2050000.0,2022-04-08,8.0,48810.0,Lägenhet,,0,57.7235355,11.9324901, 417 12,Kvillebäcken
Solventilsgatan 7,Göteborgs kommun,52.0,2.0,3338.0,2710000.0,2022-04-07,-3.0,52115.0,Lägenhet,,0,57.722520849999995,11.948147876007702, 417 23,Kvillebäcken
Solventilsgatan 7,Göteborgs kommun,63.0,3.0,3843.0,3260000.0,2022-02-06,9.0,51746.0,Lägenhet,,0,57.722520849999995,11.948147876007702, 417 23,Kvillebäcken
