address,housing_type,region,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,land_area,other_srq,latitude,longitude
Antenngatan 47F,Lägenhet,Järnbrott,Göteborgs kommun,115.0,5.0,9677.0,3950000,2022-06-17,4.0,34348.0,0.0,0.0,57.652448,11.9303309
Herman Anderssons Väg 7,Lägenhet,Tuve,Göteborgs kommun,106.6,4.0,5541.0,4500000,2022-06-17,5.0,42214.0,0.0,0.0,57.7507055,11.9294417
Plantagegatan 13 ,Lägenhet,Linnéstaden,Göteborgs kommun,37.8,1.0,2500.0,3650000,2022-06-17,-3.0,96561.0,0.0,0.0,57.697219,11.9483315
Lindholmshamnen 23,Lägenhet,Lindholmen,Göteborgs kommun,42.0,1.5,2980.0,2870000,2022-06-17,4.0,68333.0,0.0,0.0,57.7089897,11.9425002
Lillatorpsgatan 19,Lägenhet,Örgryte,Göteborgs kommun,51.0,2.0,2109.0,4100000,2022-06-17,3.0,80392.0,0.0,0.0,57.7013461,12.0225049
Molnvädersgatan 30,Lägenhet,Biskopsgården,Göteborgs kommun,66.1,3.0,4183.0,1450000,2022-06-17,-6.0,21936.0,0.0,0.0,57.7210629,11.8963505
Rungången 47,Lägenhet,Torslanda,Göteborgs kommun,103.7,3.0,6329.0,5000000,2022-06-17,0.0,48216.0,0.0,0.0,57.7284725,11.7521414
Mölndalsvägen 87F,Lägenhet,Johanneberg,Göteborgs kommun,78.0,3.0,4031.0,4800000,2022-06-17,2.0,61538.0,0.0,0.0,57.6834723,12.0006205
Västra Gunnesgärde 7,Lägenhet,Tuve,Göteborgs kommun,86.0,3.0,5153.0,2300000,2022-06-17,-7.0,26744.0,0.0,0.0,57.7498747,11.9331263
Lerlyckegatan 15,Villa,Tolered,Göteborgs kommun,84.0,4.0,,5525000,2022-06-17,13.0,65774.0,474.6,39.0,57.7280314,11.915994710969557
Carl Gunérs väg 5,Villa,Askim,Göteborgs kommun,210.0,8.0,,14900000,2022-06-17,7.0,70952.0,975.0,235.0,57.63709365,11.935583461902043
Havsklinten 12,Tomt,Brottkärr,Göteborgs kommun,3.0,,,8500000,2022-06-17,13.0,2833333.0,0.0,0.0,57.60414405,11.92607735
Briljantgatan 80c,Lägenhet,Tynnered,Göteborgs kommun,26.5,1.0,1549.0,1290000,2022-06-17,-3.0,48679.0,0.0,0.0,57.6479452,11.9037382
Bäckebolslyckan 24,Lägenhet,Hisings Backa,Göteborgs kommun,72.6,3.0,5175.0,1800000,2022-06-17,0.0,24793.0,0.0,0.0,57.7521811,11.9863143
Fastlagsgatan 41,Lägenhet,Kortedala,Göteborgs kommun,61.5,3.0,4522.0,1850000,2022-06-17,9.0,30081.0,0.0,0.0,57.7552671,12.0307602
Solstrålegatan 4,Lägenhet,Länsmansgården,Göteborgs kommun,94.0,3.0,5483.0,1800000,2022-06-17,6.0,19149.0,0.0,0.0,57.7376104,11.8964181
Lillekärr Norra 121,Lägenhet,Hisings Kärra,Göteborgs kommun,69.1,2.5,4248.0,3100000,2022-06-17,15.0,44863.0,0.0,0.0,57.7971667,11.9901499
Gustavsgatan 18,Radhus,Bagaregården,Göteborgs kommun,109.0,5.0,,8520000,2022-06-16,3.0,78165.0,389.1,41.0,57.72191845,12.01050113247218
Lillekärr Norra 28,Lägenhet,Hisings Kärra,Göteborgs kommun,30.9,1.0,2566.0,1390000,2022-06-16,0.0,44984.0,0.0,0.0,57.7971667,11.9901499
Delsjökolonin 42,Fritidshus,Örgryte,Göteborgs kommun,36.0,2.0,,1760000,2022-06-16,26.0,48889.0,300.0,7.0,57.69709485,12.03613507909702
Askims pixboväg 40,Villa,Askim,Göteborgs kommun,160.0,6.0,,7400000,2022-06-16,-7.0,46250.0,832.5,40.0,57.6328086,11.928607449999994
Noleredsvägen 11B,Lägenhet,Torslanda,Göteborgs kommun,71.5,3.5,3980.0,3200000,2022-06-16,8.0,44755.0,0.0,0.0,57.7229731,11.7637985
Sävidsbovägen 64,Villa,Lerum,Göteborgs kommun,76.0,3.0,,5525000,2022-06-16,14.0,72697.0,3343.0,39.0,57.7912794,12.2148647
Smörslottsgatan 55,Lägenhet,Björkekärr,Göteborgs kommun,99.0,4.0,6882.0,5300000,2022-06-16,8.0,53535.0,0.0,0.0,57.7148333,12.0563702
Kvillegatan 15,Lägenhet,Porslinsfabriken,Göteborgs kommun,65.0,3.0,3033.0,3300000,2022-06-16,4.0,50769.0,0.0,0.0,57.7187367,11.9522785
Högskärsgatan 17,Villa,Fiskebäck,Göteborgs kommun,142.0,7.0,,8000000,2022-06-16,-8.0,56338.0,740.0,142.0,57.64718255,11.881304191881572
Virvelvindsgatan 8,Lägenhet,Centrala Hisingen,Göteborgs kommun,35.5,1.5,2903.0,2100000,2022-06-16,5.0,59155.0,0.0,0.0,57.7203328,11.9416665
Karlagatan 12B,Lägenhet,Göteborg,Göteborgs kommun,62.0,2.5,3794.0,3350000,2022-06-16,2.0,54032.0,0.0,0.0,57.7124248,12.0044721
Ostindiefararen 19,Lägenhet,Eriksberg,Göteborgs kommun,47.0,2.0,2183.0,3350000,2022-06-16,2.0,71277.0,0.0,0.0,57.6985431,11.9096551
Lövskogsgatan 15B,Lägenhet,Norra Guldheden,Göteborgs kommun,39.0,1.5,1779.0,2700000,2022-06-16,9.0,69231.0,0.0,0.0,57.6893247,11.9630988
Karl Johansgatan 60B,Lägenhet,Majorna,Göteborgs kommun,40.0,1.5,2899.0,2800000,2022-06-16,19.0,70000.0,0.0,0.0,57.6953107,11.922897
Väderstrecksgatan 3,Radhus,Hisingen,Göteborgs kommun,82.0,4.0,,3400000,2022-06-16,10.0,41463.0,131.0,0.0,57.7116564,11.8851111
Mölndalsvägen 29,Lägenhet,Almedal,Göteborgs kommun,99.0,4.0,4454.0,5300000,2022-06-16,7.0,53535.0,0.0,0.0,57.6883483,11.9950284
Norra Lysevägen 131,Lägenhet,Torslanda,Göteborgs kommun,69.6,3.0,3874.0,4150000,2022-06-16,4.0,59626.0,0.0,0.0,57.7070679,11.7716237
Fölvägen 26,Radhus,Hisings Kärra,Göteborgs kommun,100.0,4.0,5988.0,4200000,2022-06-16,6.0,42000.0,0.0,0.0,57.8041794,11.9750242
Walter Bengtssons Gata 37,Lägenhet,Majorna,Göteborgs kommun,87.0,3.0,4416.0,5600000,2022-06-16,13.0,64368.0,0.0,0.0,57.6861244,11.9096076
Blacktjärnsgatan 6B,Radhus,Björkekärr,Göteborgs kommun,99.0,4.0,,6100000,2022-06-16,4.0,61616.0,150.0,0.0,57.7136177,12.0601702
Valthornsgatan 6,Lägenhet,Västra Frölunda,Göteborgs kommun,36.0,1.0,2548.0,1800000,2022-06-16,-3.0,50000.0,0.0,0.0,57.6528672,11.9072601
Distansgatan 59,Lägenhet,Högsbo,Göteborgs kommun,76.5,3.0,3155.0,3250000,2022-06-16,9.0,42484.0,0.0,0.0,57.6607166,11.9270998
Nobelgatan 25A,Lägenhet,Lunden,Göteborgs kommun,38.0,1.0,2902.0,2190000,2022-06-16,0.0,57632.0,0.0,0.0,57.713455,12.011738
Oxhagsgatan 26,Villa,Göteborg,Göteborgs kommun,197.0,7.0,,10350000,2022-06-16,-10.0,52538.0,436.3,128.0,57.681791700000005,11.927587899999995
Flygtornsvägen 8,Villa,Amhult,Göteborgs kommun,150.0,5.0,,8100000,2022-06-16,-1.0,54000.0,511.0,0.0,57.7127379,11.7781369
Fagottgatan 10,Lägenhet,Västra Frölunda,Göteborgs kommun,59.5,2.0,3278.0,2060000,2022-06-16,3.0,34622.0,0.0,0.0,57.6596485,11.9164487
Ebbe Lieberathsgatan 16C,Lägenhet,Johanneberg,Göteborgs kommun,34.0,1.0,2431.0,2550000,2022-06-16,,75000.0,0.0,0.0,57.6820641,11.9991447
Vallfrögatan 14,Lägenhet,Centrala Hisingen,Göteborgs kommun,43.5,2.0,2705.0,2155000,2022-06-16,0.0,49540.0,0.0,0.0,,
Tygvaktaregatan 12,Villa,Askim,Göteborgs kommun,117.0,,,6950000,2022-06-16,-3.0,59402.0,1057.0,69.0,57.63567865,11.933238007728171
Svängrumsgatan 65,,Lägenhet,Flatås,Göteborgs kommun,61.0,3.0,3518.0,3295000,2022-06-16,0.0,54016.0,0.0,0.0,57.6617411,11.9318098
Kvillegatan 25,Lägenhet,Centrala Hisingen,Göteborgs kommun,86.0,4.0,3858.0,4100000,2022-06-16,,47674.0,0.0,0.0,57.7187706,11.9514501
Torkelsgatan 9,Lägenhet,Lunden,Göteborgs kommun,47.0,2.0,2959.0,2910000,2022-06-16,4.0,61915.0,0.0,0.0,57.7117216,12.0084841
Nordostpassagen 17,Lägenhet,Linné,Göteborgs kommun,60.4,2.0,2747.0,3300000,2022-06-16,0.0,54636.0,0.0,0.0,57.695246,11.9472827
Karl Johansgatan 13B,Lägenhet,Majorna,Göteborgs kommun,31.0,2.0,1907.0,2500000,2022-06-16,2.0,80645.0,0.0,0.0,57.6888525,11.9108005
Björklundavägen 34,Lägenhet,Nya Hovås,Göteborgs kommun,72.0,3.0,3592.0,4450000,2022-06-16,4.0,61806.0,0.0,0.0,57.6000347,11.9525532
Borstbindaregatan 1,Lägenhet,Kvillebäcken,Göteborgs kommun,58.5,2.0,3532.0,3000000,2022-06-16,4.0,51282.0,0.0,0.0,57.72124115,11.948579794393307
Heidenstams gata 9,Lägenhet,Hisings Backa,Göteborgs kommun,91.0,4.0,6183.0,2040000,2022-06-16,2.0,22418.0,0.0,0.0,57.7528605,11.9780238
Kyrkogatan 42A,Lägenhet,Inom Vallgraven,Göteborgs kommun,35.0,1.0,2712.0,2950000,2022-06-16,28.0,84286.0,0.0,0.0,57.7058039,11.9716722
Stabbegatan 23,Lägenhet,Björkekärr,Göteborgs kommun,58.0,2.0,3491.0,2095000,2022-06-15,0.0,36121.0,0.0,0.0,57.7153785,12.0483199
Trädgårdsgärdet 116,Radhus,Angered,Göteborgs kommun,111.2,4.0,7589.0,1800000,2022-06-15,6.0,16187.0,0.0,0.0,57.80363815,12.05194165647002
Prilyckegatan 87,Lägenhet,Hisings Kärra,Göteborgs kommun,62.0,2.0,4400.0,1550000,2022-06-15,0.0,25000.0,0.0,0.0,57.7919614,11.9850686
Billdals Kläppeväg 3,Villa,Billdal,Göteborgs kommun,191.0,5.0,,12900000,2022-06-15,8.0,67539.0,560.0,11.0,57.5739908,11.950355417491677
Sagogången 42,Lägenhet,Hisings Backa,Göteborgs kommun,45.0,1.5,3435.0,1300000,2022-06-15,4.0,28889.0,0.0,0.0,57.740771,11.9750742
Norra Skeppspromenaden 11,Lägenhet,Eriksberg,Göteborgs kommun,80.9,3.0,5088.0,4130000,2022-06-15,3.0,51051.0,0.0,0.0,57.70344125,11.92142847122192
Ernst torulfsgatan 3E,Lägenhet,Munkebäck,Göteborgs kommun,50.0,2.0,3103.0,2810000,2022-06-15,13.0,56200.0,0.0,0.0,57.7212149,12.0291168
Belegatan 1,Lägenhet,Eriksberg,Göteborgs kommun,60.5,2.0,3764.0,3100000,2022-06-15,-3.0,51240.0,0.0,0.0,57.7019801,11.9168946
Gustaf Dalénsgatan 18,Lägenhet,Centrala Hisingen,Göteborgs kommun,62.9,2.0,3954.0,3325000,2022-06-15,4.0,52862.0,0.0,0.0,57.7249527,11.9447218
Mandolingatan 5,Lägenhet,Ruddalen,Göteborgs kommun,59.5,2.0,2724.0,2050000,2022-06-15,3.0,34454.0,0.0,0.0,57.6581751,11.9165167
Redebacken 4,Lägenhet,Långedrag,Göteborgs kommun,79.0,3.0,4608.0,4800000,2022-06-15,7.0,60759.0,0.0,0.0,57.6704929,11.8826857
Kastvindsgatan 1,Lägenhet,Centrala Hisingen,Göteborgs kommun,69.0,3.0,4300.0,2750000,2022-06-15,10.0,39855.0,0.0,0.0,57.71855165,11.93381475
Norra Lysevägen 147,Radhus,Torslanda,Göteborgs kommun,80.0,3.0,4619.0,3800000,2022-06-15,0.0,47500.0,0.0,0.0,57.7070679,11.7716237
Kaktusvägen 17B,Villa,Grimmered,Göteborgs kommun,81.0,6.0,,6300000,2022-06-15,-9.0,77778.0,532.2,72.0,57.671770550000005,11.897509739993897
Storkgatan 6M,Lägenhet,Bagaregården,Göteborgs kommun,55.0,2.0,2831.0,3150000,2022-06-15,5.0,57273.0,0.0,0.0,57.7212887,12.0057678
Gamla vägen 10,Villa,Långedrag,Göteborgs kommun,166.0,7.0,,10500000,2022-06-15,0.0,63253.0,711.0,48.0,57.6677889,11.8599576
Skanstorget 5A,Lägenhet,Linnéstaden,Göteborgs kommun,63.0,2.0,3267.0,4900000,2022-06-15,7.0,77778.0,0.0,0.0,57.6960638,11.9592431
Olof Skötkonungsgatan 64,Radhus,Örgryte Skår,Göteborgs kommun,162.0,7.0,,11500000,2022-06-15,-4.0,70988.0,174.0,55.0,57.69645725,12.006625991927072
Luntantugatan 2,Lägenhet,Kungshöjd,Göteborgs kommun,56.0,2.0,2770.0,4800000,2022-06-15,13.0,85714.0,0.0,0.0,57.7027503,11.9585797
Bisittaregatan 1C,Lägenhet,Kålltorp,Göteborgs kommun,72.0,3.0,4191.0,3775000,2022-06-15,-2.0,52431.0,0.0,0.0,57.7176042,12.029928
Vitklövern 3D,Radhus,Torslanda,Göteborgs kommun,122.0,5.0,,5000000,2022-06-15,-7.0,40984.0,182.7,0.0,57.726077,11.7751527
Vantgatan 1F,Lägenhet,Majorna,Göteborgs kommun,54.0,2.0,4026.0,2800000,2022-06-15,12.0,51852.0,0.0,0.0,57.690481,11.9257223
Lindholmsallén 57,Lägenhet,Lindholmen,Göteborgs kommun,61.0,2.0,3942.0,3395000,2022-06-15,0.0,55656.0,0.0,0.0,57.7082057,11.936029
Västergårdsvägen 7,Villa,Hovås,Göteborgs kommun,189.2,7.0,,11500000,2022-06-15,5.0,60782.0,1584.0,54.6,57.6005195,11.927192624999996
Maj På Malös Gata 36,Lägenhet,Eriksberg,Göteborgs kommun,81.5,3.0,4729.0,4465000,2022-06-15,4.0,54785.0,0.0,0.0,57.6987717,11.9066608
Vattentornsgatan 150,Radhus,Angered,Göteborgs kommun,101.0,4.0,,2400000,2022-06-15,-4.0,23762.0,210.0,20.0,57.785090800000006,12.042482400000004
Mandolingatan 9,Lägenhet,Ruddalen,Göteborgs kommun,31.5,1.0,1855.0,1570000,2022-06-15,1.0,49841.0,0.0,0.0,57.6576151,11.9159348
Hökällans väg,Tomt,Skogome,Göteborgs kommun,1.0,,,4100000,2022-06-15,49.0,4100000.0,0.0,0.0,57.75654,11.950652
Prilyckegatan 53,Radhus,Hisings Kärra,Göteborgs kommun,110.0,6.0,,4600000,2022-06-15,8.0,41818.0,379.9,25.0,57.78900605,11.985606450000002
Lenvädersgatan 19,Lägenhet,Biskopsgården,Göteborgs kommun,82.0,4.0,5243.0,1825000,2022-06-15,0.0,22256.0,0.0,0.0,57.7248487,11.8940513
Kastellgatan 17,Lägenhet,Linnéstaden,Göteborgs kommun,63.0,2.0,3371.0,5825000,2022-06-15,17.0,92460.0,0.0,0.0,57.6932069,11.9554828
Raketgatan 5,Lägenhet,Norra Guldheden,Göteborgs kommun,62.0,3.0,4924.0,3000000,2022-06-15,-9.0,48387.0,0.0,0.0,57.690858,11.9686321
Saltholmsgatan 25,Lägenhet,Långedrag,Göteborgs kommun,71.0,3.0,4172.0,6375000,2022-06-14,1.0,89789.0,0.0,0.0,57.66686215,11.85305715
Kastellgatan 8A,Lägenhet,Linnéstaden,Göteborgs kommun,64.0,2.0,2944.0,5100000,2022-06-14,11.0,79688.0,0.0,0.0,57.69493,11.9564322
Kölvägen 20,Villa,Hjuvik,Göteborgs kommun,110.0,4.0,,6000000,2022-06-14,-2.0,54545.0,359.6,9.0,57.7057987,11.7673306
Toleredsgatan 11,Lägenhet,Slätta Damm,Göteborgs kommun,54.5,2.0,4214.0,1795000,2022-06-14,0.0,32936.0,0.0,0.0,57.731933350000006,11.922475019042352
Penselgatan 10,Lägenhet,Centrala Hisingen,Göteborgs kommun,47.8,2.0,3000.0,2600000,2022-06-14,-4.0,54393.0,0.0,0.0,57.7236429,11.9492663
Ebbe Lieberathsgatan 16B,Lägenhet,Johanneberg Almedal,Göteborgs kommun,34.0,1.5,2049.0,2550000,2022-06-14,7.0,75000.0,0.0,0.0,57.6820641,11.9991447
Kvillegatan 15,Lägenhet,Centrala Hisingen,Göteborgs kommun,65.0,3.0,3139.0,3150000,2022-06-14,5.0,48462.0,0.0,0.0,57.7187367,11.9522785
Monsungatan 81,Lägenhet,Eriksberg,Göteborgs kommun,53.5,2.0,3453.0,5500000,2022-06-14,0.0,102804.0,0.0,0.0,57.6958878,11.9057912
Lillekärr Norra 4,Lägenhet,Hisings Kärra,Göteborgs kommun,64.4,2.0,3977.0,1665000,2022-06-14,4.0,25854.0,0.0,0.0,57.7971667,11.9901499
Margit Halls Gata 35,Lägenhet,Kviberg,Göteborgs kommun,81.0,3.0,4235.0,4025000,2022-06-14,3.0,49691.0,0.0,0.0,57.7339044,12.0335962
Båtsmansdalsgatan 3,Radhus,Hjällbo,Göteborgs kommun,113.0,5.0,,2840000,2022-06-14,3.0,25133.0,179.0,0.0,57.7744997,12.0229429
Bomgatan 9C,Lägenhet,Almedal,Göteborgs kommun,81.0,3.0,4497.0,3800000,2022-06-14,-1.0,46914.0,0.0,0.0,57.6863416,11.9969185
Carl Gunérs väg 17,Villa,Askim,Göteborgs kommun,200.0,7.0,,10500000,2022-06-14,0.0,52500.0,715.5,40.0,57.63589935,11.937134699999994
Saffransgatan 1 A,Lägenhet,Gårdsten,Göteborgs kommun,57.0,2.0,3415.0,1400000,2022-06-14,-3.0,24561.0,0.0,0.0,57.8101535,12.0295639
Byvädersgatan 6,Lägenhet,Biskopsgården,Göteborgs kommun,52.0,2.5,3175.0,1800000,2022-06-14,21.0,34615.0,0.0,0.0,57.72038605,11.888861559121793
Lodjursstråket 1,Lägenhet,Lindholmen,Göteborgs kommun,77.0,3.0,5267.0,5700000,2022-06-14,-3.0,74026.0,0.0,0.0,57.7095787,11.9390091
Eklandagatan 41A,Lägenhet,Johanneberg,Göteborgs kommun,36.0,1.5,1859.0,2425000,2022-06-14,-7.0,67361.0,0.0,0.0,57.691133,11.987705
Malörtsgatan 97,Radhus,Gårdsten,Göteborgs kommun,121.0,4.0,4521.0,2635000,2022-06-14,6.0,21777.0,0.0,0.0,57.8034536,12.034574
Segelflyget 8,Lägenhet,Torslanda,Göteborgs kommun,59.0,2.0,3178.0,2600000,2022-06-14,-3.0,44068.0,0.0,0.0,57.7109238,11.7751425
Uddeholmsgatan 2,Lägenhet,Munkebäck,Göteborgs kommun,78.7,3.0,4924.0,3820000,2022-06-14,10.0,48539.0,0.0,0.0,57.7249762,12.0396682
Nordostpassagen 29,Lägenhet,Linné,Göteborgs kommun,29.9,1.0,1592.0,2400000,2022-06-14,2.0,80268.0,0.0,0.0,57.6955352,11.9466338
Storhöjdsgatan 12,Lägenhet,Strömmensberg,Göteborgs kommun,54.0,2.0,2890.0,2930000,2022-06-14,8.0,54259.0,0.0,0.0,57.7195742,12.015003
Briljantgatan 78,Lägenhet,Tynnered,Göteborgs kommun,70.0,3.0,3723.0,2220000,2022-06-14,6.0,31714.0,0.0,0.0,57.6465212,11.9074581
Sösbacken 68,Radhus,Billdal,Göteborgs kommun,118.0,6.0,,5980000,2022-06-14,1.0,50678.0,86.0,30.0,57.5948025,11.9400179
Övre Djupedalsgatan 9B,Lägenhet,Linnéstaden,Göteborgs kommun,77.0,3.0,3887.0,6150000,2022-06-14,0.0,79870.0,0.0,0.0,57.6949241,11.949614
Akkas gata 28,Lägenhet,Backa,Göteborgs kommun,74.3,3.0,5150.0,1900000,2022-06-13,0.0,25572.0,0.0,0.0,57.753806,11.9839019
Fornborgsgatan 52,Radhus,Torslanda,Göteborgs kommun,123.0,4.0,,5450000,2022-06-13,-1.0,44309.0,238.0,0.0,57.7311293,11.7755855
Orrebacksgatan 29A,Villa,Göteborg,Göteborgs kommun,120.0,4.0,,5400000,2022-06-13,-6.0,45000.0,839.7,87.0,57.7371313,12.0456513
Båtsman rems gata 8,Villa,Hisings Backa,Göteborgs kommun,82.0,3.0,,3775000,2022-06-13,-1.0,46037.0,320.6,0.0,57.7579971,11.9662488
Nordenskiöldsgatan 25B,Lägenhet,Linnéstaden,Göteborgs kommun,43.0,2.0,1761.0,2500000,2022-06-13,0.0,58140.0,0.0,0.0,57.692914,11.9490572
Sagogången 54,Lägenhet,Hisings Backa,Göteborgs kommun,63.5,2.0,3821.0,1600000,2022-06-13,0.0,25197.0,0.0,0.0,57.740771,11.9750742
Ebbe Lieberathsgatan 16B,Lägenhet,Johanneberg,Göteborgs kommun,34.0,1.0,2049.0,2550000,2022-06-13,7.0,75000.0,0.0,0.0,57.6820641,11.9991447
Glöstorps Röseväg 10,Lägenhet,Glöstorp,Göteborgs kommun,84.0,3.0,4422.0,3125000,2022-06-13,-2.0,37202.0,0.0,0.0,57.7531163,11.9172044795229
Ålandsgatan 4,Lägenhet,Nedre Johanneberg,Göteborgs kommun,85.0,3.0,4426.0,6000000,2022-06-13,1.0,70588.0,0.0,0.0,57.6930352,11.977570805087831
Krattskogsvägen 53,Radhus,Gerrebacka,Göteborgs kommun,130.0,5.0,,5950000,2022-06-13,8.0,45769.0,347.0,7.0,57.8123862,11.9772394
Kransen 4G,Lägenhet,Strömmensberg,Göteborgs kommun,39.0,1.0,2590.0,2220000,2022-06-13,2.0,56923.0,0.0,0.0,57.7217385,12.0188226
Doktor Forselius Gata 10,Lägenhet,Guldheden,Göteborgs kommun,81.5,4.0,5129.0,3750000,2022-06-13,3.0,46012.0,0.0,0.0,57.6810308,11.9800472
Fiolgatan 4,Lägenhet,Ruddalen,Göteborgs kommun,69.3,3.0,4950.0,2350000,2022-06-13,3.0,33911.0,0.0,0.0,57.6609081,11.913439
Doktor Forselius gata 36,Lägenhet,Guldheden,Göteborgs kommun,81.5,4.0,5179.0,3425000,2022-06-13,4.0,42025.0,0.0,0.0,57.6793311,11.9827846
Maratongången 26,Radhus,Biskopsgården,Göteborgs kommun,128.0,5.0,6622.0,2910000,2022-06-13,8.0,22734.0,0.0,0.0,57.7215732,11.8882212
Rävstigen 10,Villa,Hovås,Göteborgs kommun,199.0,7.0,,13000000,2022-06-13,0.0,65327.0,967.0,161.0,57.6064736,11.943343342912613
Nordenskiöldsgatan 15,Lägenhet,Linné,Göteborgs kommun,62.0,2.0,3421.0,3700000,2022-06-13,-4.0,59677.0,0.0,0.0,57.6927263,11.9513447
Kvarnkullevägen 6O,Lägenhet,Torslanda,Göteborgs kommun,61.0,2.0,3206.0,2825000,2022-06-13,0.0,46311.0,0.0,0.0,57.7232492,11.7710619
Hinsholmsgatan 14,Villa,Långedrag,Göteborgs kommun,159.0,6.0,,11000000,2022-06-13,-8.0,69182.0,504.0,75.0,57.66678765,11.858828829281997
Distansgatan 23 D,Lägenhet,Flatås,Göteborgs kommun,45.8,2.0,3058.0,2360000,2022-06-13,5.0,51528.0,0.0,0.0,57.6638623,11.9350184
Södra vägen 17,Lägenhet,Lorensberg,Göteborgs kommun,73.0,2.0,4229.0,4300000,2022-06-13,8.0,58904.0,0.0,0.0,57.7008687,11.9766924
Dammgatan 5,Lägenhet,Landala Egnahem,Göteborgs kommun,45.1,2.0,2862.0,2750000,2022-06-13,2.0,60976.0,0.0,0.0,57.6885404,11.9729106
Thorburnsgatan 4,Lägenhet,Johanneber,Göteborgs kommun,116.0,4.0,6168.0,5725000,2022-06-13,1.0,49353.0,0.0,0.0,57.6854543,11.9961973
Sagogången 3,Lägenhet,Hisings Backa,Göteborgs kommun,45.0,2.0,2944.0,1420000,2022-06-12,-4.0,31556.0,0.0,0.0,57.740771,11.9750742
Skäpplandsgatan 17,Lägenhet,Högsbo,Göteborgs kommun,69.0,2.0,3814.0,2500000,2022-06-12,-9.0,36232.0,0.0,0.0,57.6751737,11.9334942
Grafiska vägen 4A,Lägenhet,Johanneberg  Almedal,Göteborgs kommun,34.0,1.0,2240.0,2260000,2022-06-12,3.0,66471.0,0.0,0.0,57.6817666,12.0023971
Kabelgatan 35C,Lägenhet,Majorna,Göteborgs kommun,52.5,2.0,3750.0,2800000,2022-06-12,4.0,53333.0,0.0,0.0,57.6884081,11.9271127
Högtrycksgatan 10,Lägenhet,Länsmansgården,Göteborgs kommun,63.7,2.0,3371.0,1150000,2022-06-12,5.0,18053.0,0.0,0.0,57.7356008,11.8916622
Lakegatan 19,Villa,Fiskebäck,Göteborgs kommun,197.0,7.0,,9975000,2022-06-12,0.0,50635.0,742.5,0.0,57.647361200000006,11.862365332200156
Klättervägen 6,Villa,Tolered,Göteborgs kommun,75.0,4.0,,5000000,2022-06-12,1.0,66667.0,759.5,35.0,57.7233639,11.910990900000002
Träringen 30,Lägenhet,Björkekärr,Göteborgs kommun,53.0,2.0,3698.0,2225000,2022-06-11,-11.0,41981.0,0.0,0.0,57.7137227,12.0546744
Vintervädersgatan 19,Lägenhet,Biskopsgården,Göteborgs kommun,73.0,3.0,3869.0,1650000,2022-06-11,0.0,22603.0,0.0,0.0,57.7248267,11.8956815
Borstbindaregatan 1,Lägenhet,Kvillebäcken,Göteborgs kommun,65.0,2.0,3853.0,3350000,2022-06-11,12.0,51538.0,0.0,0.0,57.72124115,11.948579794393307
Häradsdomarevägen 64,Radhus,Hisings Backa,Göteborgs kommun,143.0,5.0,,5325000,2022-06-11,7.0,37238.0,199.1,76.0,57.7376122,11.9835355
Lilla torps allé 17B,Lägenhet,Örgryte,Göteborgs kommun,55.0,2.0,3465.0,3600000,2022-06-11,13.0,65455.0,0.0,0.0,57.701217,12.0212392
Liedstrandsgatan 1B,Lägenhet,Lunden,Göteborgs kommun,31.0,1.0,1700.0,2375000,2022-06-11,6.0,76613.0,0.0,0.0,57.7111959,12.0081256
Kapplandsgatan 94,Lägenhet,Högsbo,Göteborgs kommun,66.0,3.0,3821.0,2800000,2022-06-11,4.0,42424.0,0.0,0.0,57.6697612,11.932955
Östra Midvintersgatan 14,Lägenhet,Kortedala,Göteborgs kommun,54.0,2.0,3665.0,1500000,2022-06-11,0.0,27778.0,0.0,0.0,57.757475850000006,12.030850555487692
Skogaberg 79,Villa,Hisings Backa,Göteborgs kommun,98.0,4.0,,5430000,2022-06-11,1.0,55408.0,385.7,0.0,57.74665795,11.960143966504631
Räntmästaregatan 21F,Lägenhet,Lunden,Göteborgs kommun,51.0,2.0,3368.0,3100000,2022-06-10,4.0,60784.0,0.0,0.0,57.7123953,12.0122581
Ensmärkesvägen 11,Villa,Torslanda,Göteborgs kommun,163.0,5.0,,9020000,2022-06-10,0.0,55337.0,931.0,0.0,57.7021239,11.7456615
Teleskopgatan 10,Lägenhet,Bergsjön,Göteborgs kommun,53.0,2.0,3732.0,1350000,2022-06-10,23.0,25472.0,0.0,0.0,57.7614749,12.061216206683472
Storgatan 21A,Lägenhet,Vasastaden,Göteborgs kommun,103.0,3.0,6167.0,6400000,2022-06-10,1.0,62136.0,0.0,0.0,57.7004845,11.9703658
Sillviks Havskoloni 22,Fritidshus,Lilleby,Göteborgs kommun,45.0,4.0,,2100000,2022-06-10,5.0,46667.0,0.0,25.0,57.7407305,11.7423348
Linnégatan 53,Lägenhet,Linné,Göteborgs kommun,61.5,2.0,3357.0,4650000,2022-06-10,3.0,75610.0,0.0,0.0,57.693095,11.9522065
Borstbindaregatan 1,Lägenhet,Centrala Hisingen,Göteborgs kommun,73.5,3.0,4275.0,3450000,2022-06-10,2.0,46939.0,0.0,0.0,57.72124115,11.948579794393307
Norra Fjädermolnsgatan 23,Lägenhet,Länsmansgården,Göteborgs kommun,76.0,3.5,4175.0,2600000,2022-06-10,2.0,34211.0,0.0,0.0,57.7354322,11.8976676
